Join_ID,FIPS,Point Coun
78012,51013101407,2.0
78013,51013101408,1.0
78014,51013101409,0.0
78015,51013101501,
78016,51013101502,1.0
78017,51013101503,4.0
78018,51013101601,
78019,51013101602,
78020,51013101603,4.0
78021,51013101701,0.0
78022,51013101703,
78023,51013101704,1.0
78024,51013101705,1.0
78025,51013101801,
78026,51013101803,0.0
78027,51013101804,0.0
78028,51013101805,1.0
78029,51013101900,1.0
78030,51013102001,1.0
78031,51013102002,
78032,51013102003,1.0
78033,51013102100,1.0
78034,51013102200,1.0
78035,51013102301,1.0
78036,51013102302,1.0
78037,51013102400,1.0
78038,51013102500,2.0
78039,51013102600,
78040,51013102701,
78041,51013102702,
78042,51013102802,
78043,51013102803,
78044,51013102804,
78045,51013102901,2.0
78046,51013102903,
78047,51013102904,2.0
78048,51013103000,
78049,51013103100,
78050,51013103200,3.0
78051,51013103300,
78052,51013103401,
78053,51013103403,3.0
78054,51013103404,1.0
78055,51013103405,4.0
78056,51013103501,0.0
78057,51013103503,
78058,51013103504,0.0
78059,51013103505,7.0
78060,51013103601,1.0
78061,51013103602,1.0
78062,51013103700,
78063,51013103800,1.0
78064,51013980100,
78065,51013980200,
78066,51015070100,
78067,51015070200,1.0
78068,51015070300,2.0
78069,51015070400,
78070,51015070500,
78071,51015070601,1.0
78072,51015070602,10.0
78073,51015070603,3.0
78074,51015070701,3.0
78075,51015070702,
78076,51015070801,1.0
78077,51015070802,
78078,51015070900,2.0
78079,51015071000,0.0
78080,51015071101,3.0
78081,51015071102,
78082,51015071201,
78083,51015071202,0.0
78084,51017920101,
78085,51017920102,3.0
78086,51019030101,
78087,51019030103,9.0
78088,51019030104,0.0
78089,51019030202,1.0
78090,51019030203,
78091,51019030204,1.0
78092,51019030300,1.0
78093,51019030401,
78094,51019030403,1.0
78095,51019030404,2.0
78096,51019030501,1.0
78097,51019030503,
78098,51019030504,2.0
78099,51019030601,
78100,51019030602,1.0
78101,51019030603,
78102,51019030604,
78103,51019030605,
78104,51019050101,5.0
78105,51019050102,8.0
78106,51021040100,3.0
78107,51021040200,2.0
78108,51023040100,
78109,51023040200,2.0
78110,51023040301,1.0
78111,51023040303,15.0
78112,51023040304,
78113,51023040401,1.0
78114,51023040402,1.0
78115,51023040501,1.0
78116,51023040502,
78117,51025930100,
78118,51025930201,1.0
78119,51025930202,1.0
78120,51025930203,2.0
78121,51025930301,
78122,51025930302,
78123,51027010100,4.0
78124,51027010200,1.0
78125,51027010300,7.0
78126,51027010400,6.0
78127,51027010500,
78128,51027010600,2.0
78129,51027010700,1.0
78130,51029930101,
78131,51029930102,1.0
78132,51029930201,1.0
78133,51029930202,
78134,51031020101,1.0
78135,51031020102,2.0
78136,51031020200,0.0
78137,51031020300,
78138,51031020401,5.0
78139,51031020402,
78140,51031020403,
78141,51031020500,
78142,51031020600,1.0
78143,51031020700,2.0
78144,51031020800,
78145,51031020900,3.0
78146,51033030100,1.0
78147,51033030201,
78148,51033030202,
78149,51033030300,1.0
78150,51033030400,
78151,51033030501,1.0
78152,51033030502,
78153,51033030503,0.0
78154,51033030600,
78155,51035080100,1.0
78156,51035080200,5.0
78157,51035080300,1.0
78158,51035080401,1.0
78159,51035080402,
78160,51035080501,2.0
78161,51035080502,1.0
78162,51035080601,
78163,51035080603,
78164,51035080604,0.0
78165,51036600100,
78166,51036600200,
78167,51036600300,0.0
78168,51037930101,2.0
78169,51037930102,1.0
78170,51037930200,
78171,51037930300,
78172,51041100106,0.0
78173,51041100107,5.0
78174,51041100206,1.0
78175,51041100208,
78176,51041100209,4.0
78177,51041100210,3.0
78178,51041100211,
78179,51041100212,
78180,51041100300,
78181,51041100403,1.0
78182,51041100404,
78183,51041100405,
78184,51041100406,
78185,51041100407,
78186,51041100409,2.0
78187,51041100410,2.0
78188,51041100505,7.0
78189,51041100506,
78190,51041100507,
78191,51041100508,2.0
78192,51041100509,2.0
78193,51041100510,
78194,51041100600,1.0
78195,51041100701,1.0
78196,51041100702,
78197,51041100704,
78198,51041100705,0.0
78199,51041100804,1.0
78200,51041100805,1.0
78201,51041100806,1.0
78202,51041100807,
78203,51041100812,2.0
78204,51041100814,
78205,51041100815,
78206,51041100816,
78207,51041100817,1.0
78208,51041100818,
78209,51041100819,
78210,51041100820,2.0
78211,51041100821,0.0
78212,51041100822,8.0
78213,51041100823,0.0
78214,51041100902,4.0
78215,51041100907,3.0
78216,51041100910,
78217,51041100912,0.0
78218,51041100915,6.0
78219,51041100919,4.0
78220,51041100920,16.0
78221,51041100921,1.0
78222,51041100922,3.0
78223,51041100923,2.0
78224,51041100924,7.0
78225,51041100926,3.0
78226,51041100928,17.0
78227,51041100929,3.0
78228,51041100930,1.0
78229,51041100931,3.0
78230,51041100932,
78231,51041100933,
78232,51041100934,1.0
78233,51041100935,0.0
78234,51041100936,0.0
78235,51041100937,5.0
78236,51041100938,
78237,51041101003,
78238,51041101004,1.0
78239,51041101007,6.0
78240,51041101008,1.0
78241,51041101009,1.0
78242,51041101011,1.0
78243,51041101012,3.0
78244,51041101013,
78245,51041101014,
78246,51041101015,
78247,51043010101,2.0
78248,51043010102,1.0
78249,51043010200,0.0
78250,51043010300,
78251,51045050100,1.0
78252,51047930101,
78253,51047930103,0.0
78254,51047930104,
78255,51047930202,
78256,51047930203,
78257,51047930204,2.0
78258,51047930300,4.0
78259,51047930400,1.0
78260,51047930501,
78261,51047930502,7.0
78262,51049930101,0.0
78263,51049930102,
78264,51049930200,1.0
78265,51051040100,3.0
78266,51051040200,4.0
78267,51051040300,5.0
78268,51051040400,
78269,51053840101,1.0
78270,51053840102,
78271,51053840200,1.0
78272,51053840300,1.0
78273,51053840400,4.0
78274,51053840500,
78275,51053840601,0.0
78276,51053840602,1.0
78277,51053980100,
78278,51057950600,
78279,51057950700,10.0
78280,51057950800,
78281,51059415100,3.0
78282,51059415200,2.0
78283,51059415300,1.0
78284,51059415401,2.0
78285,51059415402,1.0
78286,51059415500,10.0
78287,51059415600,
78288,51059415700,
78289,51059415800,
78290,51059415900,0.0
78291,51059416000,1.0
78292,51059416100,0.0
78293,51059416200,2.0
78294,51059416300,0.0
78295,51059420100,
78296,51059420201,2.0
78297,51059420202,
78298,51059420203,
78299,51059420300,0.0
78300,51059420400,
78301,51059420501,
78302,51059420502,0.0
78303,51059420503,1.0
78304,51059420600,
78305,51059420700,
78306,51059420800,
78307,51059421001,7.0
78308,51059421002,5.0
78309,51059421101,
78310,51059421102,1.0
78311,51059421103,2.0
78312,51059421200,
78313,51059421300,
78314,51059421400,3.0
78315,51059421500,4.0
78316,51059421600,2.0
78317,51059421701,0.0
78318,51059421702,
78319,51059421800,3.0
78320,51059421900,
78321,51059422000,
78322,51059422101,7.0
78323,51059422102,2.0
78324,51059422201,
78325,51059422202,1.0
78326,51059422301,2.0
78327,51059422302,5.0
78328,51059422401,
78329,51059422402,1.0
78330,51059422403,
78331,51059430101,2.0
78332,51059430102,
78333,51059430201,
78334,51059430202,2.0
78335,51059430203,
78336,51059430400,2.0
78337,51059430500,
78338,51059430600,5.0
78339,51059430700,
78340,51059430801,7.0
78341,51059430802,
78342,51059430901,3.0
78343,51059430902,0.0
78344,51059431001,3.0
78345,51059431002,
78346,51059431300,0.0
78347,51059431400,
78348,51059431500,
78349,51059431601,1.0
78350,51059431602,1.0
78351,51059431801,2.0
78352,51059431802,1.0
78353,51059431900,
78354,51059432000,2.0
78355,51059432100,
78356,51059432201,3.0
78357,51059432202,
78358,51059432300,
78359,51059432401,
78360,51059432402,
78361,51059432500,2.0
78362,51059432600,
78363,51059432701,
78364,51059432702,1.0
78365,51059432800,2.0
78366,51059440100,
78367,51059440201,36.0
78368,51059440202,24.0
78369,51059440300,4.0
78370,51059440501,1.0
78371,51059440503,
78372,51059440504,
78373,51059440505,
78374,51059440600,1.0
78375,51059440701,
78376,51059440702,
78377,51059440800,
78378,51059450100,2.0
78379,51059450200,0.0
78380,51059450300,5.0
78381,51059450400,8.0
78382,51059450500,1.0
78383,51059450601,
78384,51059450602,2.0
78385,51059450701,2.0
78386,51059450702,3.0
78387,51059450800,1.0
78388,51059450900,
78389,51059451000,
78390,51059451100,
78391,51059451200,
78392,51059451300,4.0
78393,51059451400,4.0
78394,51059451501,1.0
78395,51059451502,5.0
78396,51059451601,3.0
78397,51059451602,
78398,51059451800,1.0
78399,51059451900,2.0
78400,51059452000,10.0
78401,51059452101,6.0
78402,51059452102,0.0
78403,51059452200,6.0
78404,51059452301,
78405,51059452302,1.0
78406,51059452400,1.0
78407,51059452501,5.0
78408,51059452502,0.0
78409,51059452600,
78410,51059452700,0.0
78411,51059452801,1.0
78412,51059452802,
78413,51059460100,
78414,51059460200,0.0
78415,51059460300,
78416,51059460400,2.0
78417,51059460501,8.0
78418,51059460503,
78419,51059460504,2.0
78420,51059460600,
78421,51059460701,1.0
78422,51059460702,3.0
78423,51059460800,5.0
78424,51059460900,2.0
78425,51059461000,2.0
78426,51059461100,2.0
78427,51059461201,1.0
78428,51059461202,7.0
78429,51059461500,0.0
78430,51059461603,1.0
78431,51059461604,4.0
78432,51059461605,6.0
78433,51059461606,0.0
78434,51059461700,6.0
78435,51059461801,0.0
78436,51059461802,1.0
78437,51059461901,
78438,51059461902,
78439,51059470100,
78440,51059470300,2.0
78441,51059470400,0.0
78442,51059470500,14.0
78443,51059470600,3.0
78444,51059470700,4.0
78445,51059470800,
78446,51059470900,0.0
78447,51059471000,
78448,51059471100,0.0
78449,51059471201,0.0
78450,51059471203,
78451,51059471204,2.0
78452,51059471301,1.0
78453,51059471303,
78454,51059471304,2.0
78455,51059471401,
78456,51059471402,
78457,51059480100,0.0
78458,51059480201,1.0
78459,51059480203,1.0
78460,51059480204,5.0
78461,51059480205,5.0
78462,51059480301,3.0
78463,51059480302,2.0
78464,51059480401,1.0
78465,51059480402,1.0
78466,51059480501,
78467,51059480502,
78468,51059480503,0.0
78469,51059480504,1.0
78470,51059480505,
78471,51059480801,1.0
78472,51059480802,11.0
78473,51059480901,4.0
78474,51059480902,2.0
78475,51059480903,2.0
78476,51059481000,
78477,51059481101,2.0
78478,51059481102,
78479,51059481103,2.0
78480,51059481104,
78481,51059481105,
78482,51059481106,1.0
78483,51059481201,0.0
78484,51059481202,2.0
78485,51059481400,2.0
78486,51059481500,
78487,51059481600,
78488,51059481701,
78489,51059481702,1.0
78490,51059481900,1.0
78491,51059482001,
78492,51059482002,
78493,51059482100,1.0
78494,51059482201,
78495,51059482203,12.0
78496,51059482204,2.0
78497,51059482205,6.0
78498,51059482206,
78499,51059482301,5.0
78500,51059482302,
78501,51059482303,
78502,51059482400,2.0
78503,51059482502,
78504,51059482503,3.0
78505,51059482504,
78506,51059482505,4.0
78507,51059482506,2.0
78508,51059482507,
78509,51059482601,3.0
78510,51059482603,14.0
78511,51059482604,
78512,51059490101,3.0
78513,51059490104,8.0
78514,51059490105,5.0
78515,51059490501,2.0
78516,51059490502,
78517,51059491000,0.0
78518,51059491101,
78519,51059491102,
78520,51059491103,
78521,51059491201,1.0
78522,51059491202,
78523,51059491301,1.0
78524,51059491302,
78525,51059491303,2.0
78526,51059491401,6.0
78527,51059491402,
78528,51059491403,
78529,51059491404,
78530,51059491405,1.0
78531,51059491501,4.0
78532,51059491502,0.0
78533,51059491601,
78534,51059491602,1.0
78535,51059491701,
78536,51059491703,2.0
78537,51059491704,1.0
78538,51059491705,
78539,51059491706,3.0
78540,51059491707,1.0
78541,51059491801,3.0
78542,51059491802,
78543,51059491803,6.0
78544,51059492000,
78545,51059492100,
78546,51059492201,
78547,51059492202,
78548,51059492203,3.0
78549,51059492300,
78550,51059492400,
78551,51059492500,0.0
78552,51059980100,
78553,51059980200,
78554,51059980300,
78555,51061930101,2.0
78556,51061930102,
78557,51061930203,
78558,51061930204,
78559,51061930205,
78560,51061930206,
78561,51061930207,
78562,51061930303,3.0
78563,51061930304,
78564,51061930305,16.0
78565,51061930306,1.0
78566,51061930401,
78567,51061930402,
78568,51061930404,
78569,51061930405,5.0
78570,51061930703,
78571,51061930704,
78572,51061930705,2.0
78573,51061930706,2.0
78574,51061930707,
78575,51063920102,3.0
78576,51063920103,2.0
78577,51063920104,3.0
78578,51063920201,
78579,51063920202,
78580,51065020101,2.0
78581,51065020103,1.0
78582,51065020104,1.0
78583,51065020200,1.0
78584,51065020300,
78585,51067020102,
78586,51067020103,0.0
78587,51067020104,
78588,51067020200,3.0
78589,51067020301,
78590,51067020302,10.0
78591,51067020400,2.0
78592,51067020501,
78593,51067020502,
78594,51067020600,2.0
78595,51067020701,1.0
78596,51067020702,
78597,51067020801,5.0
78598,51067020802,2.0
78599,51067020901,
78600,51067020902,
78601,51069050100,
78602,51069050200,
78603,51069050300,
78604,51069050401,
78605,51069050402,
78606,51069050500,1.0
78607,51069050600,1.0
78608,51069050700,
78609,51069050801,
78610,51069050804,2.0
78611,51069050805,3.0
78612,51069050806,
78613,51069050807,
78614,51069050900,4.0
78615,51069051001,1.0
78616,51069051002,2.0
78617,51069051102,6.0
78618,51069051103,
78619,51069051104,
78620,51071930100,
78621,51071930200,3.0
78622,51071930300,8.0
78623,51071930400,4.0
78624,51073100101,
78625,51073100102,
78626,51073100201,
78627,51073100202,5.0
78628,51073100203,5.0
78629,51073100301,5.0
78630,51073100302,0.0
78631,51073100400,1.0
78632,51073100500,
78633,51075400101,2.0
78634,51075400102,3.0
78635,51075400200,
78636,51075400300,
78637,51075400400,3.0
78638,51075400500,
78639,51077060101,
78640,51077060102,
78641,51077060201,2.0
78642,51077060202,
78643,51077060300,1.0
78644,51079030101,2.0
78645,51079030102,
78646,51079030201,1.0
78647,51079030202,3.0
78648,51081880101,0.0
78649,51081880102,
78650,51081880200,
78651,51083930100,
78652,51083930202,
78653,51083930203,1.0
78654,51083930204,
78655,51083930301,
78656,51083930302,
78657,51083930400,1.0
78658,51083930500,
78659,51083930601,
78660,51083930602,9.0
78661,51083930800,5.0
78662,51085320100,
78663,51085320200,4.0
78664,51085320300,0.0
78665,51085320400,1.0
78666,51085320500,0.0
78667,51085320601,2.0
78668,51085320602,6.0
78669,51085320701,
78670,51085320702,
78671,51085320801,1.0
78672,51085320803,2.0
78673,51085320804,3.0
78674,51085320805,0.0
78675,51085320901,1.0
78676,51085320902,21.0
78677,51085321001,2.0
78678,51085321003,6.0
78679,51085321004,
78680,51085321100,8.0
78681,51085321201,3.0
78682,51085321202,0.0
78683,51085321300,4.0
78684,51085321401,
78685,51085321402,
78686,51085321403,
78687,51087200106,2.0
78688,51087200108,0.0
78689,51087200109,2.0
78690,51087200122,4.0
78691,51087200123,
78692,51087200124,1.0
78693,51087200125,0.0
78694,51087200126,2.0
78695,51087200127,2.0
78696,51087200131,15.0
78697,51087200132,2.0
78698,51087200133,
78699,51087200134,2.0
78700,51087200135,
78701,51087200136,1.0
78702,51087200137,
78703,51087200138,1.0
78704,51087200139,
78705,51087200140,9.0
78706,51087200141,3.0
78707,51087200142,2.0
78708,51087200143,
78709,51087200144,2.0
78710,51087200145,
78711,51087200146,
78712,51087200147,1.0
78713,51087200148,5.0
78714,51087200149,0.0
78715,51087200150,5.0
78716,51087200151,12.0
78717,51087200152,
78718,51087200153,8.0
78719,51087200201,0.0
78720,51087200202,2.0
78721,51087200301,11.0
78722,51087200302,31.0
78723,51087200303,16.0
78724,51087200305,1.0
78725,51087200404,1.0
78726,51087200407,3.0
78727,51087200409,4.0
78728,51087200411,
78729,51087200412,8.0
78730,51087200413,1.0
78731,51087200414,
78732,51087200415,
78733,51087200416,
78734,51087200417,1.0
78735,51087200418,
78736,51087200501,5.0
78737,51087200502,6.0
78738,51087200503,4.0
78739,51087200600,
78740,51087200700,4.0
78741,51087200801,4.0
78742,51087200802,1.0
78743,51087200805,2.0
78744,51087200806,
78745,51087200807,
78746,51087200904,0.0
78747,51087200905,1.0
78748,51087200906,
78749,51087200907,6.0
78750,51087200908,2.0
78751,51087201001,1.0
78752,51087201002,3.0
78753,51087201003,
78754,51087201102,
78755,51087201103,1.0
78756,51087201104,2.0
78757,51087201203,
78758,51087201204,1.0
78759,51087201205,2.0
78760,51087201206,
78761,51087201403,0.0
78762,51087201404,1.0
78763,51087201405,1.0
78764,51087201406,6.0
78765,51087201502,2.0
78766,51087201503,
78767,51087201504,1.0
78768,51087201601,
78769,51087201602,
78770,51087201701,1.0
78771,51087980100,
78772,51089010100,2.0
78773,51089010200,1.0
78774,51089010300,0.0
78775,51089010400,
78776,51089010500,
78777,51089010601,1.0
78778,51089010602,2.0
78779,51089010700,
78780,51089010800,
78781,51089010900,
78782,51089011000,
78783,51089011100,3.0
78784,51089011200,
78785,51089011300,2.0
78786,51091970100,2.0
78787,51093280101,
78788,51093280104,0.0
78789,51093280105,2.0
78790,51093280106,2.0
78791,51093280107,1.0
78792,51093280108,1.0
78793,51093280200,
78794,51093280300,1.0
78795,51093280400,1.0
78796,51095080102,
78797,51095080103,2.0
78798,51095080104,
78799,51095080202,3.0
78800,51095080203,
78801,51095080205,6.0
78802,51095080207,
78803,51095080208,
78804,51095080209,4.0
78805,51095080304,
78806,51095080305,3.0
78807,51095080306,
78808,51095080307,1.0
78809,51095080308,
78810,51095080402,5.0
78811,51095080403,
78812,51095080404,
78813,51097950400,0.0
78814,51097950500,
78815,51099040100,4.0
78816,51099040200,
78817,51099040301,0.0
78818,51099040302,
78819,51099040400,1.0
78820,51099040500,2.0
78821,51101950101,1.0
78822,51101950102,1.0
78823,51101950200,
78824,51101950300,2.0
78825,51103030100,0.0
78826,51103030200,9.0
78827,51103030301,1.0
78828,51103030302,
78829,51105950100,2.0
78830,51105950200,
78831,51105950301,1.0
78832,51105950302,3.0
78833,51105950400,
78834,51105950500,4.0
78835,51105950600,4.0
78836,51107610101,0.0
78837,51107610102,
78838,51107610201,
78839,51107610202,0.0
78840,51107610300,1.0
78841,51107610400,9.0
78842,51107610503,5.0
78843,51107610504,0.0
78844,51107610505,5.0
78845,51107610506,2.0
78846,51107610507,
78847,51107610601,2.0
78848,51107610602,
78849,51107610603,4.0
78850,51107610604,3.0
78851,51107610701,0.0
78852,51107610702,8.0
78853,51107610703,
78854,51107610800,
78855,51107610900,3.0
78856,51107611002,20.0
78857,51107611004,6.0
78858,51107611005,2.0
78859,51107611006,9.0
78860,51107611009,0.0
78861,51107611010,
78862,51107611011,7.0
78863,51107611012,0.0
78864,51107611013,2.0
78865,51107611014,2.0
78866,51107611015,3.0
78867,51107611016,0.0
78868,51107611017,
78869,51107611018,2.0
78870,51107611019,2.0
78871,51107611020,7.0
78872,51107611022,3.0
78873,51107611023,
78874,51107611026,2.0
78875,51107611027,
78876,51107611028,
78877,51107611029,
78878,51107611030,
78879,51107611031,
78880,51107611032,1.0
78881,51107611101,
78882,51107611102,4.0
78883,51107611202,
78884,51107611204,
78885,51107611205,1.0
78886,51107611206,
78887,51107611207,5.0
78888,51107611208,
78889,51107611209,1.0
78890,51107611300,2.0
78891,51107611400,
78892,51107611501,10.0
78893,51107611502,3.0
78894,51107611601,1.0
78895,51107611602,
78896,51107611701,2.0
78897,51107611702,2.0
78898,51107611803,0.0
78899,51107611804,3.0
78900,51107611805,
78901,51107611807,7.0
78902,51107611808,
78903,51107611809,
78904,51107611810,
78905,51107611811,8.0
78906,51107611812,4.0
78907,51107611813,2.0
78908,51107611901,4.0
78909,51107611902,
78910,51107980100,0.0
78911,51109950101,
78912,51109950102,1.0
78913,51109950201,3.0
78914,51109950202,
78915,51109950301,2.0
78916,51109950302,
78917,51109950303,
78918,51109950400,
78919,51109950500,
78920,51111930100,2.0
78921,51111930200,1.0
78922,51111930300,
78923,51113930101,
78924,51113930102,
78925,51113930201,4.0
78926,51113930202,
78927,51115951301,1.0
78928,51115951302,
78929,51115951401,
78930,51115951402,3.0
78931,51117930101,1.0
78932,51117930103,
78933,51117930104,1.0
78934,51117930201,11.0
78935,51117930202,
78936,51117930300,
78937,51117930401,
78938,51117930402,2.0
78939,51117930500,
78940,51117930600,
78941,51117930700,2.0
78942,51117930800,4.0
78943,51119950900,
78944,51119951000,
78945,51119951100,3.0
78946,51119951200,0.0
78947,51121020100,1.0
78948,51121020201,8.0
78949,51121020202,15.0
78950,51121020301,3.0
78951,51121020302,
78952,51121020401,1.0
78953,51121020402,3.0
78954,51121020500,1.0
78955,51121020600,0.0
78956,51121020701,3.0
78957,51121020702,3.0
78958,51121020801,6.0
78959,51121020802,1.0
78960,51121020900,3.0
78961,51121021000,5.0
78962,51121021101,6.0
78963,51121021102,4.0
78964,51121021201,
78965,51121021202,
78966,51121021300,
78967,51121021400,2.0
78968,51121021501,19.0
78969,51121021502,
78970,51125950101,
78971,51125950102,1.0
78972,51125950201,1.0
78973,51125950202,0.0
78974,51125950300,3.0
78975,51127700100,3.0
78976,51127700200,
78977,51127700301,1.0
78978,51127700302,3.0
78979,51131930100,4.0
78980,51131930200,2.0
78981,51131930301,1.0
78982,51131930302,1.0
78983,51133020100,2.0
78984,51133020200,1.0
78985,51133020301,
78986,51133020302,
78987,51135000101,1.0
78988,51135000102,1.0
78989,51135000200,
78990,51135000300,2.0
78991,51135980100,
78992,51137110104,
78993,51137110105,
78994,51137110106,
78995,51137110107,1.0
78996,51137110108,4.0
78997,51137110200,4.0
78998,51137110301,2.0
78999,51137110302,1.0
79000,51139030100,
79001,51139030200,6.0
79002,51139030300,2.0
79003,51139030401,
79004,51139030402,1.0
79005,51139030500,
79006,51141030101,
79007,51141030102,1.0
79008,51141030201,
79009,51141030202,
79010,51141030301,4.0
79011,51141030302,1.0
79012,51143010100,
79013,51143010200,0.0
79014,51143010301,
79015,51143010302,
79016,51143010400,0.0
79017,51143010500,4.0
79018,51143010600,2.0
79019,51143010700,
79020,51143010801,
79021,51143010803,
79022,51143010804,
79023,51143010900,
79024,51143011001,3.0
79025,51143011002,
79026,51143011100,
79027,51143011200,
79028,51143011301,1.0
79029,51143011302,
79030,51143011400,1.0
79031,51145500101,2.0
79032,51145500102,1.0
79033,51145500201,1.0
79034,51145500202,1.0
79035,51145500300,
79036,51145500400,
79037,51147930101,6.0
79038,51147930102,
79039,51147930202,2.0
79040,51147930204,7.0
79041,51147930301,
79042,51147930302,
79043,51149850100,5.0
79044,51149850200,1.0
79045,51149850301,4.0
79046,51149850302,
79047,51149850400,
79048,51149850501,
79049,51149850502,
79050,51153900100,
79051,51153900201,2.0
79052,51153900202,
79053,51153900203,
79054,51153900301,3.0
79055,51153900302,5.0
79056,51153900403,11.0
79057,51153900404,2.0
79058,51153900407,1.0
79059,51153900408,
79060,51153900409,
79061,51153900410,
79062,51153900502,7.0
79063,51153900503,5.0
79064,51153900504,1.0
79065,51153900601,
79066,51153900602,2.0
79067,51153900701,1.0
79068,51153900702,
79069,51153900801,
79070,51153900803,
79071,51153900804,1.0
79072,51153900901,1.0
79073,51153900904,1.0
79074,51153900905,
79075,51153901005,1.0
79076,51153901009,
79077,51153901010,
79078,51153901011,
79079,51153901012,1.0
79080,51153901013,2.0
79081,51153901014,3.0
79082,51153901015,
79083,51153901016,2.0
79084,51153901101,
79085,51153901102,1.0
79086,51153901203,2.0
79087,51153901208,1.0
79088,51153901209,2.0
79089,51153901211,4.0
79090,51153901212,3.0
79091,51153901219,5.0
79092,51153901221,3.0
79093,51153901222,
79094,51153901223,1.0
79095,51153901224,1.0
79096,51153901225,1.0
79097,51153901226,2.0
79098,51153901227,
79099,51153901228,1.0
79100,51153901229,
79101,51153901230,
79102,51153901231,3.0
79103,51153901232,0.0
79104,51153901233,1.0
79105,51153901234,1.0
79106,51153901235,
79107,51153901236,3.0
79108,51153901237,
79109,51153901303,
79110,51153901304,
79111,51153901305,0.0
79112,51153901306,
79113,51153901403,10.0
79114,51153901407,2.0
79115,51153901409,3.0
79116,51153901411,7.0
79117,51153901412,1.0
79118,51153901413,
79119,51153901414,
79120,51153901415,1.0
79121,51153901416,4.0
79122,51153901417,
79123,51153901418,
79124,51153901419,
79125,51153901420,
79126,51153901421,7.0
79127,51153901503,1.0
79128,51153901504,15.0
79129,51153901505,
79130,51153901506,
79131,51153901507,4.0
79132,51153901508,4.0
79133,51153901509,1.0
79134,51153901510,2.0
79135,51153901511,1.0
79136,51153901601,
79137,51153901602,0.0
79138,51153901702,
79139,51153901703,7.0
79140,51153901704,3.0
79141,51153901900,3.0
79142,51153980100,
79143,51155210101,2.0
79144,51155210102,1.0
79145,51155210201,7.0
79146,51155210202,5.0
79147,51155210300,1.0
79148,51155210401,
79149,51155210402,
79150,51155210500,
79151,51155210600,1.0
79152,51155210700,5.0
79153,51155980100,
79154,51155980200,
79155,51157950100,1.0
79156,51157950200,
79157,51159040100,2.0
79158,51159040200,1.0
79159,51161030100,1.0
79160,51161030201,2.0
79161,51161030203,3.0
79162,51161030205,2.0
79163,51161030206,7.0
79164,51161030207,3.0
79165,51161030300,0.0
79166,51161030501,
79167,51161030502,
79168,51161030601,
79169,51161030602,
79170,51161030701,0.0
79171,51161030702,6.0
79172,51161030802,1.0
79173,51161030803,6.0
79174,51161030804,
79175,51161030900,5.0
79176,51161031000,
79177,51161031101,5.0
79178,51161031102,1.0
79179,51161031201,
79180,51161031202,5.0
79181,51163930101,4.0
79182,51163930102,3.0
79183,51163930200,1.0
79184,51163930301,
79185,51163930302,
79186,51163930400,0.0
79187,51165010100,
79188,51165010200,3.0
79189,51165010301,2.0
79190,51165010302,
79191,51165010400,
79192,51165010500,
79193,51165010600,
79194,51165010700,
79195,51165010801,3.0
79196,51165010802,4.0
79197,51165010900,
79198,51165011000,1.0
79199,51165011100,
79200,51165011200,
79201,51165011400,4.0
79202,51165011500,4.0
79203,51165011600,3.0
79204,51165011700,13.0
79205,51165011801,
79206,51165011802,1.0
79207,51165011900,1.0
79208,51165012000,2.0
79209,51167030100,2.0
79210,51167030201,0.0
79211,51167030202,1.0
79212,51167030300,0.0
79213,51167030402,0.0
79214,51167030403,4.0
79215,51167030404,2.0
79216,51167030500,0.0
79217,51167030600,1.0
79218,51169030100,2.0
79219,51169030200,1.0
79220,51169030300,1.0
79221,51169030400,2.0
79222,51169030500,
79223,51169030600,6.0
79224,51171040101,
79225,51171040102,2.0
79226,51171040201,
79227,51171040202,
79228,51171040300,
79229,51171040400,
79230,51171040501,6.0
79231,51171040502,
79232,51171040600,
79233,51171040700,3.0
79234,51171040800,4.0
79235,51173030100,
79236,51173030200,4.0
79237,51173030301,
79238,51173030302,9.0
79239,51173030400,0.0
79240,51173030500,5.0
79241,51173030600,
79242,51173030701,2.0
79243,51173030702,
79244,51175200100,0.0
79245,51175200200,
79246,51175200300,
79247,51175200401,
79248,51175200402,1.0
79249,51175200500,1.0
79250,51177020104,2.0
79251,51177020105,
79252,51177020106,3.0
79253,51177020107,
79254,51177020108,1.0
79255,51177020109,4.0
79256,51177020110,
79257,51177020111,
79258,51177020112,
79259,51177020113,
79260,51177020114,2.0
79261,51177020201,1.0
79262,51177020202,7.0
79263,51177020203,
79264,51177020204,4.0
79265,51177020206,5.0
79266,51177020207,
79267,51177020304,5.0
79268,51177020305,3.0
79269,51177020307,2.0
79270,51177020308,
79271,51177020309,0.0
79272,51177020311,1.0
79273,51177020312,
79274,51177020313,12.0
79275,51177020314,
79276,51177020315,3.0
79277,51177020316,
79278,51177020403,
79279,51177020404,
79280,51177020405,
79281,51177020406,
79282,51177020407,
79283,51177020408,
79284,51179010103,
79285,51179010105,1.0
79286,51179010106,5.0
79287,51179010107,
79288,51179010108,
79289,51179010201,
79290,51179010202,
79291,51179010205,1.0
79292,51179010206,6.0
79293,51179010210,3.0
79294,51179010211,4.0
79295,51179010212,2.0
79296,51179010213,
79297,51179010214,
79298,51179010215,2.0
79299,51179010216,2.0
79300,51179010217,
79301,51179010218,0.0
79302,51179010219,
79303,51179010301,
79304,51179010304,1.0
79305,51179010305,
79306,51179010306,
